uid,fold,grade,markers,words,pred
024bc791ec353cc29ed5ea26c60496af,7,3,0.0,238,0
1c2ca0de6ed2c8a7424894feea1faa39,7,3,0.0,413,0
9ad4eebd9f2f4c792639a4ee7fbd7c39,7,3,0.0,230,0
0a5a4b5c55d08dd94a22249a679ecdbb,7,3,0.0,343,0
4ce9035cad4bd10a1f5be9f2a0d46abc,7,2,0.0,162,0
ac7468fcca12a2390d7edc17c4ed9e72,7,3,0.0,227,0
a336d85ec4a70267aaeed11c1c2d127f,7,2,0.0,189,0
12f7c2b2cd4af8b1b14368ed3b7b64b5,7,4,2.202643171806167,454,0
fc6a586c9da4e66f700a4bb43498dd1c,7,4,3.1645569620253164,316,0
dfc098f44220a5be168bcea28fa4a624,7,3,0.0,201,0
8799ba4dfb51aa9c9d893ce174695f2c,7,5,2.1231422505307855,471,0
2508919c534d96f06d265657209bceab,7,2,0.0,201,0
15de19f157531551cd23f637dbba4b87,7,3,0.0,267,0
0dca9c2bfd6d4168a2b3364be9e01f54,7,4,0.0,379,0
2b96ad321cc4a6cbf4ce7327abfe55c3,7,4,0.0,435,0
9fe0263dafe8229af24ba46a7443951a,7,3,0.0,212,0
b643f62bcd88aa22b8085f201447e3c2,7,3,0.0,287,0
7471a1291c34028ec90269ea5e64a4ce,7,3,0.0,239,0
edfed0f56d208a728d49fe8c3d20380a,7,2,0.0,152,0
392427c3dbae231b146fb4d640f60f96,7,2,0.0,203,0
0aaa82fbabcc0b4b27e63f3c04616f5c,7,2,0.0,184,0
84d53c209576f4636cd2f1cdf66c9d30,7,2,4.739336492890995,211,0
66687c7e3d57d04cf28d58da211f75ba,7,3,0.0,417,0
77c684ae36c43d21831c763432b621c8,7,2,0.0,154,0
a45f733a167e3b3bfe738f909b00e58f,7,3,0.0,277,0
69a52e0c52a7272222214367a0a89ff0,7,2,2.5380710659898478,394,0
148afd20b25bafdfb07bb3816b40863c,7,3,0.0,307,0
40a0390abc1d5bb23975d0978140e490,7,3,0.0,275,0
7a02f1b0bd4b1dd641cc2bf6e47a4adb,7,3,3.3333333333333335,300,0
c3d1007d292fc0dd0c468aed681ddf92,7,2,0.0,188,0
771978cf41823209184194a82e284ae8,7,3,0.0,269,0
0f51d6a64cbb364027bd1181363afc83,7,4,0.0,368,0
74b8bafeae6dd399769431d0d59ce279,7,2,4.587155963302752,218,0
d8949199a9fb8a3783ef146e2651d7df,7,4,0.0,458,0
f9147dbcdb05d4d9d3ae9ee1a90069c9,7,3,0.0,173,0
83a8fcce8b2f63418a82236c8aee1ec1,7,3,0.0,180,0
5678a7508cfedb5b5d42b426a70e8d0b,7,3,4.545454545454546,220,0
e461b3bd8f95753f2cb86f5ae9370321,7,3,2.8328611898016995,353,0
ae3b89872c7490aea8f99434e6c60264,7,3,3.4364261168384878,291,0
e74ee3b9a044fb133af1c404581bff56,7,4,0.0,491,0
96c04ee97f007d5e23df459f290b7702,7,5,2.9585798816568047,338,0
9d1a3ae93a9762ad9c919492d45c72bb,7,3,8.438818565400844,237,0
981d2d5d97586950eb3d34fc97b06d61,7,3,3.125,320,0
23acf154097342a4224294714039ef5d,7,3,0.0,377,0
728b479b98206f161e05424128f10ee4,7,2,0.0,552,0
d2fa727cb4c4e39a875d60e54574019a,7,3,0.0,248,0
e047f88381c09401a7cd27cc52949041,7,3,1.5923566878980893,628,0
26eedfb6e0dc7978142c8ab5bf411db4,7,2,6.410256410256411,156,0
f0b8948656797e45495711e6c530c5c9,7,3,0.0,230,0
9fa45dfb40e71e67adafabb7fa35bc59,7,4,0.0,325,0
8656d102bbef6db002bb52d7a00fc9d7,7,3,0.0,217,0
69976e3711136bab18885345dc4fdb74,7,3,0.0,228,0
9a786010b631ca7c4906f663ef929b7e,7,4,0.0,320,0
6f3ec36869aa10737b75eb1d5b52dd73,7,4,0.0,419,0
79b1b76d8fde48fdc776d93c272b8e49,7,4,0.0,364,0
0a90c725dfc969b13c66130b1275e754,7,3,0.0,329,0
e923c595ebce2faec07c7db0a1500d8d,7,3,0.0,433,0
0c64d79f9186b13dae6e216e07dd471f,7,2,0.0,218,0
18b983f0caf4e182658bf414a9e89276,7,2,0.0,180,0
dc1e1252530050162382ffad3a94ea21,7,4,5.089058524173028,393,0
433d64bf498314bad82358486c0bb837,7,3,0.0,362,0
ade53a740852a89b417d620dd87dce24,7,2,0.0,214,0
b1398e24212f28f71b1e63ec40b71f43,7,5,6.329113924050633,474,0
5d3e93855953d4a293df3bbecb67ef1f,7,2,0.0,215,0
d9647ef7efd23a4620416acaf4c43509,7,2,0.0,236,0
33831a42e1c5fe4762c1105a14a25ae8,7,3,0.0,415,0
a252563ce956192712d1ec2297de78bd,7,2,0.0,184,0
655a8250eed7fdfb6435a3f29e8b52d3,7,2,0.0,286,0
9d50ede8103111ec75a53cd763eec542,7,3,4.166666666666667,240,0
758d5b4dd22f0acf7095e8d05cf893c4,7,3,0.0,442,0
6511f27cf765c65b88e84f52c94479ff,7,3,0.0,353,0
f202cb96ebe89b1fc4a57f4fd2fedd28,7,2,0.0,419,0
e0243d54aa0d30f4c367350cd5c23640,7,3,0.0,309,0
b2ec2a5e322ed573a0c0d01f7df78428,7,4,6.230529595015576,321,1
7634530d72f13868eb3c36041f2efc8a,7,3,0.0,239,0
3f1cc49ea2f5bdb7867745fcf6351e0e,7,2,0.0,269,0
423e236872ec95a25d07be5d7b1d9581,7,4,2.544529262086514,393,0
c1475d849101253164671ec758b6443f,7,2,0.0,166,0
70be85c794d816d24e72764f8b4623de,7,3,0.0,389,0
bb1471981bbbccf75a539d1a4057f81d,7,3,0.0,262,1
7249284bb0715b11f25f4b5913c209f9,7,4,0.0,413,0
05dfff4de27ffa8a6db422f3c1c22286,7,4,3.076923076923077,325,0
a58c6ab1e214009d03cf4205c2478ffa,7,3,0.0,256,0
e4b008785ca1c7f2042b6528030d4dda,7,3,0.0,303,0
e95a13a979730f1179d0094932aac84b,7,2,0.0,175,0
0ecaee1655438ccf90d0fcdd2ce724e1,7,2,0.0,207,0
4028369d8d116cd09741d08616b9e4c4,7,3,4.761904761904762,210,0
35c717a5068b8be5d57ee2539e8c79a3,7,4,0.0,413,0
5c6fe1f63c03c74290101e26914e369e,7,2,0.0,284,0
8e0528d547d17d280a6b88bfaf0b8c29,7,3,0.0,220,0
514ba4646cde2a59a50a5ba0cc8ac645,7,2,0.0,241,0
94b8ef948f8afb70e6e10f986b2d114d,7,3,0.0,317,0
9486acfcb10d42dc7d974cb5fd407417,7,4,0.0,321,0
66e526617759b83dadb8dc006e06711f,7,3,0.0,193,1
bf6b1e291beb836fd9581d38c3f5391d,7,2,0.0,272,0
a43f81be8f16394ec78df49224af1f04,7,3,0.0,288,0
dac2e69f860a91cb5098a08775d76b12,7,2,0.0,216,0
48b395c73e80ae615ec2358ec4cbf755,7,4,2.7548209366391183,363,0
fb30b907fcc1c5ecef88c815ad3d486f,7,4,2.4154589371980677,414,0
7dd0c03a9c3f5ec6168a30879e5dfad9,7,4,0.0,409,0
05697c0199bea286bba123ac0fd7ba10,7,3,0.0,234,0
e5567a6cd2cdff2766076e4a20dd1a0d,7,2,0.0,192,0
40f9b15f49ba1036424fa162691548b1,7,3,0.0,200,0
8ebbac17f6867460800b7eb9b40f9e2e,7,4,0.0,411,0
4c5a6d66dcbedf65e3ab60d6ab6423f4,7,3,0.0,270,0
ca611dabc5aea5e1a2a947f9696b767b,7,2,0.0,204,0
e31e50129c47c43e90043ce36144e3d2,7,4,0.0,581,0
81ccb09c4eeb07dd368bf4b343fc15a5,7,3,0.0,373,0
bbd6e5a1f0fcbc013519306cff3b7c8b,7,3,2.293577981651376,436,0
bb7a52c05efc693856e1486fdb132992,7,4,5.037783375314861,397,0
8c2f16b5d2b09bf76ce82daf5f485dc7,7,3,0.0,327,0
0cdc2f1648d7922f4aca2d1c8bece361,7,4,0.0,311,0
10756e103f1cee0443ec931272cbf746,7,4,0.0,392,0
109d1efed3268fd4d72c7fd691dc612b,7,3,0.0,205,0
cb949144966615de2d6738291a319c41,7,3,0.0,410,0
fab4c9f2d5962ed34aacff861182f843,7,3,0.0,331,0
671278548aa3b509a0548742e722c02f,7,3,0.0,396,0
13ae0bc8428ea6d5d8e4058464982719,7,3,0.0,307,0
a68ca45df20a9fc1632bb77245a3c9ff,7,2,0.0,221,0
d43ba11ae1f8531c0f6d7b9a08d493a8,7,3,8.264462809917354,363,0
6274b5dfe3983240799c0543b731faec,7,4,0.0,448,1
127b66947dc9bb6ef001d583cfb32da1,7,2,0.0,185,0
252e872b08fa0b32c47675c21c1a1c64,7,3,0.0,312,0
6afdd69b7fb6aae0c470c29f53deaa5a,7,3,0.0,265,1
2f8c2c2eaf07f1b9876c0602b0334bf9,7,2,0.0,208,0
66aa7858c1020e83178350de5dd5cafe,7,2,0.0,166,0
c786f97da7dc46d79bb32d8269edb573,7,2,0.0,184,0
53e515a48c32efe2e402784c221103ae,7,3,0.0,226,0
f35bf51d328a9eb7626c6471162e522e,7,4,0.0,351,0
92d4702e92d08cb68de743faf268fa4f,7,2,0.0,228,0
1805dd7936866d2435462f2ef8769565,7,3,0.0,317,0
dd942b71007192cf52c7e7561353336d,7,3,0.0,359,0
8b4ea10763f61e8512fb1b661ce008e3,7,4,2.6595744680851063,376,0
d52265afb9566bc792081cebdfa318bd,7,3,0.0,279,0
dad71f120c187a523d1db9a6046ac944,7,3,0.0,322,0
5aeee96e6b61e8005f04fa09bc1a82b9,7,2,0.0,431,0
5b4b91a67cf218fef249918915f274bd,7,3,0.0,278,0
087dd811e9e82512faaf7516b0834b9d,7,3,0.0,253,0
13874a3de32d30b0e83dbd53ee0ddd8a,7,2,0.0,162,0
66f43654dcbf8ec2746098758ea7afd1,7,5,0.0,427,0
47724a322eef5863c52fddd9f7d6a713,7,4,0.0,378,0
74cd0ff0ffa7f7b64089d56d54567126,7,3,2.8328611898016995,353,0
392d7a2b6bcf531c718a28eb7350eebb,7,2,0.0,320,0
06a52a3bf98e790fc7e3f1576b252f15,7,3,0.0,252,0
bf93fc216b24e4779065f8265609269c,7,2,0.0,287,0
fc1bc4c28722ae19eedfa03ae291fe40,7,2,0.0,240,0
f7d81db063a720faa126f85de9be3269,7,5,2.6455026455026456,378,1
c8ec699ee33e101f9635b8e865301dfe,7,2,12.738853503184714,157,0
70ffb428b873488a55e1417fe90a6573,7,4,0.0,314,0
f556f5f753f51ebea57cf4a02d5fa0cd,7,2,9.049773755656108,221,0
0a8461b9373fac912918dc274a15d824,7,2,0.0,183,0
3464b6a5bc6fc23ac5ab7939cb7e530a,7,3,0.0,441,0
c374f8c26572aa14b9c29a75dcd7243b,7,2,0.0,204,0
806c254a6dca8198243bdf1426a027cd,7,4,0.0,463,0
a0e1d077236bb164b5b307abe4d512a4,7,3,3.6231884057971016,276,0
0697b7a2a2964321cd8d1a29fe370729,7,2,0.0,279,0
714126a3b00ab1a2b690a6061b89f859,7,5,5.908419497784343,677,0
40f8a202f8bfc9b2db02985f6b7ed8bd,7,4,0.0,387,0
fc77f80cf1a851ef22d9e14642000ff3,7,3,0.0,488,0
6cbfd042b3263062955146f11ff1140a,7,2,0.0,179,0
46af9b92353c7373b22e7b0d70c01c7a,7,3,0.0,219,0
0c539b5ba4f6e869f0511c0cee1cd472,7,2,0.0,182,0
ef9a08c33584efbff442c145d8726562,7,3,5.813953488372093,172,0
d3c96dd2ebeb6527f7aab22745dbcc6c,7,2,0.0,316,0
c8f2ec241aa56b0acc0685f70835e4bd,7,3,0.0,319,0
ec9fa58c818a69d51dd842d842d2fffe,7,2,0.0,335,0
d58c0ff26d7a62c1e2e89cec7a01789a,7,3,2.7027027027027026,370,0
3cd772c50641bef3797eabe7de69c632,7,3,0.0,184,0
5fa51546da5b2c921691265c647a92ae,7,4,0.0,303,1
19884dd7bfd0a1663db53ae4b0986184,7,3,0.0,205,0
e92823e04c8ec838453da54eda3ba873,7,2,0.0,201,0
0abe42364e9e94afa648a2fc8680e3f4,7,3,0.0,250,0
de83958f5727b9f01d19c3e1121037e1,7,2,0.0,169,0
a318494d525634cec529e6de7d27ba48,7,3,0.0,300,0
d00712c43bdbe9c0295c5605c6753d37,7,4,0.0,421,0
9484d92f558fb281f2295f9dee48c05d,7,4,3.0120481927710845,332,1
e52b72c92d92e1e7ba073df0dc8f18f1,7,2,0.0,167,0
29efa8d152280dbd9cc281258eb5ce49,7,2,0.0,281,0
a0964b22d0777ac1c53bca12f763dc4a,7,3,0.0,334,0
16c48fda03a1cb6578cc7806fdaa3b36,7,3,0.0,530,0
2d5f233b5412ecff7b4c3d47d39deed3,7,3,0.0,214,0
af8825f835ab723ef6eeed7d54ea82de,7,3,0.0,372,0
1dd6a0b7233304f53f4d8f6c3d6f7e19,7,3,0.0,298,0
efaa400a1697edcc46c2797f19d0241d,7,4,0.0,323,0
4e18a74108069d8c124fdcb2c2c91b39,7,2,0.0,237,0
59dbbd87c96fd500fdc49e3d3ee864f3,7,2,0.0,214,0
f7d9e4367de2002eac485a7a07ac56a6,7,3,0.0,230,0
0c37331e4ba0b829da9dbb4b083d9ccf,7,4,2.444987775061125,409,0
444386604afae8fdff9246b378621f7b,7,2,0.0,293,0
f3a85d809299fd4887f0e643bdf15352,7,2,0.0,237,0
ed2bf417b6fc125245553ed67c0cebab,7,3,0.0,253,0
716c8b0c689dd5dfdee709e165a9d167,7,4,0.0,295,0
17eef95faf554388cf799150269e3ad8,7,2,4.132231404958677,242,0
3595a1af175f5728bc55f7c376deb84b,7,2,0.0,184,0
68d07c2ac109b0c99af8292d206ca40f,7,5,0.0,477,0
5b50fba292e25ab033dd0e0a8ea24b23,7,5,0.0,486,0
1150a0ef3b07f8c14240ae6490164698,7,2,0.0,270,0
1fa52d299930b6033dbc8e7bfb3020bb,7,3,0.0,267,0
ed89b01ffbd1ac47599ed6d556e4becd,7,3,2.717391304347826,368,0
9541fc5a96b43f8f9c20592951d002ca,7,2,0.0,185,0
049a9c232c96d9219790750b2f85a616,7,3,4.219409282700422,237,0
7a74395a677855549173ffaef89a6381,7,4,0.0,334,0
511e1d0a107ec86e0c4489ed52f65c57,7,5,0.0,571,0
564f7a36196317e5627c9459f77e8347,7,2,0.0,238,0
53d08afc6ec5d7519e0c2e4e98bf6800,7,3,0.0,341,0
21d5266069da0a319707cd21f9363dd6,7,2,0.0,208,0
c7b00ad4e2ee344e2ad44548bb18da5d,7,3,0.0,302,0
0a30b856ba587fd564201f71fefeab88,7,2,0.0,211,0
f6567fbb3bf64f4be3522d88b4f8c09c,7,3,3.1746031746031744,315,0
ef2ea6cb34f63cf49d0a6b66c43403d0,7,5,0.0,539,0
164ddaca396c556bf5ef0c66a9a1665c,7,3,0.0,188,0
c2de5ce873f8a1a81390f91794cdb43f,7,4,0.0,399,0
c327b6b369b9f144417916ebe7cdbb81,7,3,0.0,277,0
ae408f18f8e812418fe111090e5d0acd,7,4,5.970149253731344,335,0
7fd9dc3a09e7b2c39d18bd905592a402,7,2,5.882352941176471,170,0
220d16b820f07b5b42ad7a93c3ccad27,7,2,0.0,341,0
bb08d0a8b01c51347b38b035c323a9ae,7,2,0.0,335,0
c7b5a85e90f3feb1bc0a00f4d363039c,7,2,4.184100418410042,239,0
84a8d8a9156e694a8ac9e35e01ef0e27,7,2,0.0,163,0
000a1a8f76992d1dd2c4cb0db91035e3,7,2,0.0,154,0
cbfbe32d87bb101ad30e82c3fe69959e,7,2,0.0,166,0
f9d9622c83544f907582cd2f8c452587,7,3,0.0,341,0
111e09289632dbedebc14629ba03f792,7,4,0.0,273,0
3695880d24624a317966697aac34428c,7,2,0.0,165,0
a8c42f2e66ee66739d8af3eb5683344d,7,2,0.0,241,0
f115cf26b788ef25844400efb7988d86,7,3,0.0,242,0
2df57b9dc320e3a318a1033301b10da6,7,4,0.0,496,0
d91a45ea8cabff4b28c6c35576f7e8af,7,3,0.0,254,0
c2555b278c6abe5555a91740b293495c,7,5,2.4038461538461537,416,0
21fa463e97e726eba28d7d5e17762457,7,3,0.0,348,0
bd7f993f9a2cc599e7bf598ea742a461,7,3,0.0,184,0
7944f857304284e92be436663edf6647,7,3,0.0,268,0
a34d6b51003f31d87b72685cdc13f705,7,3,0.0,405,0
22d4c30a3ede4d971e1307d36f4b7489,7,3,6.779661016949152,295,0
a2e2d523b2074e063e1066984e27d76a,7,4,2.0408163265306123,490,0
06c5b30732895c38c27c4f4ee7f6b41e,7,2,0.0,226,0
eaa0b9c987d86e588f1ba399ca507adb,7,2,0.0,349,0
bc3d0e9a3ee8e3549cd506ed312deea6,7,3,0.0,316,0
b45d0680937af76a4d4d7f5fe674f08e,7,2,0.0,188,0
61f6738e5fa5f49d5de32b7964d43f73,7,2,2.8011204481792715,357,0
0f22395782510a6bcfe1e837235d5026,7,4,0.0,303,0
d88e86c870522b813ed338c555004974,7,2,0.0,267,0
0607766e9d5669ddc3de7afc63c1eaa6,7,3,2.824858757062147,354,0
b13bbb5b51eb448d06c33aa3c047b073,7,3,0.0,322,0
399c167d196b62babb91c5526b9a04e1,7,3,0.0,272,0
146edc29348e96d67ca04130083175ab,7,3,0.0,285,0
10e97ef7062f4f4dc3c6925d6af8cb21,7,4,0.0,276,0
3212b227301c6b0fe26ec7390d4c977a,7,4,2.7472527472527473,364,0
c2f78f4a4c2ad2e16c47d6dd5c16131d,7,2,0.0,215,0
9e4c8739714f28825365e67fbceda05e,7,2,0.0,425,0
73015b0ccd02a5a190ff119487f0dbf2,7,2,0.0,189,0
84f19f1aa487b45a91c6705000c912bd,7,3,3.9840637450199203,251,0
8ca471754f4571dd0585e23b8e6dd0e0,7,4,0.0,332,0
ca2cfb426437cf5172db7b49d8f250e1,7,3,0.0,255,0
f558c1deba80f50ea2153e745277f170,7,1,0.0,261,0
8817bfb4cdc84e01e00e08d5590b37f7,7,2,0.0,240,0
cd9049064bb8dc3967a58e78ffe1588e,7,3,3.816793893129771,262,0
18230e99ecce9f9252de346853117d6c,7,2,0.0,232,0
369a8aadf12e1d2892aab2cabe290f94,7,4,0.0,392,0
bcf767370e6e9fcb2b1f71037a74ffdd,7,3,0.0,185,0
12a1baff35d77df73bcc6fea0c0c3f50,7,2,0.0,254,0
f129f7c88578dbe47806d7dd72f0cc4c,7,5,2.512562814070352,398,0
ada37202e8572c3f964aa50345f5b5cc,7,4,0.0,341,0
72d9ff409051bfb00aa05b6798e20fd9,7,2,5.9880239520958085,167,0
8a9a0a4939080ffc18a971744b036733,7,3,0.0,367,0
3840446f2fbf6ac084bc05df0714ffac,7,5,2.450980392156863,408,0
513b46d878ee150165074ed77ba716d1,7,3,0.0,192,0
9375c8b9a8307a8df20c364a620adfcf,7,2,0.0,187,0
eb04d213dd62847e0bf44d461836dc99,7,2,0.0,188,0
e642953f6709a6a34b7a3e763def4c7a,7,3,2.4271844660194173,412,0
8d53b780c131d8416fb827a294c86dbc,7,2,0.0,156,0
12b0ca2c09858209d5eb98408a22933b,7,4,0.0,365,0
7bce13f62e4c5a66769fbface43c4e85,7,2,0.0,255,0
6bbfd9cb0efa385331b98195daa13d24,7,3,0.0,323,0
d9df5b947b1ed97f5d85412d952d932b,7,3,0.0,348,0
f94f85ff2e06bfa5978d1d1dacf21342,7,4,0.0,343,0
18d097c7cc51dfbc2753784dc9054547,7,2,0.0,175,0
c5aaa1d43497c1d51adee3effa00925d,7,3,0.0,410,0
e1f882f4f6ad38e7f891b17ae8c40591,7,2,0.0,223,0
87b2cba5fd1ec1298f4358ef2f1b73d6,7,2,5.649717514124294,177,0
7b27d879b334e7e876ae94f13310e642,7,4,0.0,388,0
c6854842f7709d62564d2d0a1290adb1,7,2,0.0,208,0
4416473ad18661390f6628ba2ee19445,7,3,0.0,217,0
c6df1062842ba824f55a1e87066c04f2,7,3,3.937007874015748,254,0
bd20e6f80c0914f8c4dbcfe73d16fcc5,7,4,0.0,394,0
d388434bf6b586a87f0806ed86e70499,7,2,0.0,168,0
5118ef5538c982c35b50c7beea1d292b,7,3,0.0,266,0
866f0d3dba801f2b82dbf71e677b4456,7,4,0.0,386,0
8e8d0e953ccbf1d5aafccdd1d43b656d,7,2,5.0761421319796955,197,0
403a22f623d4336a5a2c1e6f50918e30,7,5,0.0,478,0
e6bbfae7c3fbb5e49253dfc15913f6e3,7,3,0.0,297,0
c711b83e2d77bddff1e19819debe1767,7,3,0.0,352,0
15979339c3818e96e8bf9bcc31f52ffd,7,2,0.0,166,0
7acf4cc26f5d29dc2443ae89662bc207,7,3,0.0,289,0
102fd6c96da1067bee9b74a0dda176b6,7,3,0.0,263,0
c98725231c38c76da61bec8db8561e5d,7,3,0.0,334,0
b0bcfa5ff3a30961dddb27186db236f4,7,2,13.274336283185841,226,0
6c4370e17af19fa567816abec9f48ffa,7,2,0.0,304,0
f49d3bb5baa56426fb5119238b4ed7a8,7,3,0.0,235,0
ad897b6b2b947b16726e6ca1a40dcfc6,7,4,2.9239766081871346,342,0
6bc82f212e039c692cea9864092b2d27,7,2,0.0,168,0
1a85bada027e5052ac912b2ede431d15,7,5,0.0,602,0
4f5fd073dfaa8ed30d3a5b02d955f4fd,7,2,0.0,265,0
052fa186f7a398a1e7addbfe98d84e72,7,2,0.0,350,0
50ddfa2025f3d88d7a5d1d915815b236,7,3,0.0,328,0
fd82276beb54ecb0582eb129517edd15,7,2,0.0,257,0
40186e570230da470e01b536f36513d2,7,5,0.0,672,0
56ebe055342f7d0c5370474982d67057,7,3,0.0,319,0
1ae9068f4ead705f4eb758c0ee49bc9d,7,3,0.0,236,0
422cc8310d6d546c6e2663b2d5f5df5d,7,3,0.0,291,0
f315682b13bce7ec108878fc14ff132d,7,2,0.0,184,0
67d2e4538fa37bcd67479bbc4b9a83b0,7,2,0.0,217,0
171d4dee295636b190607a05b24b7883,7,3,0.0,396,0
16ec1626c13c1ed5379a7b480918d41f,7,2,4.291845493562231,233,0
d406af04e1c07bc55167f1b0fb63547f,7,4,0.0,418,0
c1c5c0969870c3ef71681f057059f017,7,3,0.0,297,0
e57513bea1fb85c2768dcd95b22b8ab8,7,4,2.6954177897574123,371,0
d787789ddbe05ed9e5cfd30d81c5705e,7,2,0.0,189,0
bf6684fad82ffb5a73144e104f4a62b0,7,3,2.9673590504451037,337,0
876e58840208dc8705952cfe7765efb5,7,4,0.0,301,0
eadcd515b98037f042b46b01a02e585e,7,3,0.0,269,0
112484805b46e53c2cf4ffd6ce5b96c2,7,3,0.0,168,0
32bd1fa4e2c7fef0a67b5f780dad1328,7,3,0.0,348,0
b21d4b57e104c6312bcc27a1a7a2c98b,7,3,2.9673590504451037,337,0
3cf2d55e7636d79b8d66c6f1f4cecdcc,7,4,1.6920473773265652,591,0
df89d6cb388a35ae94a22dbb1136b441,7,2,5.617977528089888,178,0
05fee965be198f86d312b28667cc89e3,7,2,0.0,385,0
d6f27c66fff43c47d346d7901442fd89,7,3,0.0,248,0
d6c990db00b36dfd1f1f2f34c81f6ff8,7,2,0.0,293,0
1d7a491228b562aea3e915af66e1646e,7,2,22.099447513812155,181,0
bb443dc62fecaf0134249c59874cfa24,7,4,7.633587786259542,262,0
c58bc69e11027866ffae0f8b1b3aaef8,7,5,0.0,518,0
068c62ad418063127565e42b146755ee,7,4,1.5060240963855422,664,0
8b56022910722452202e7d4ea5f4e21b,7,2,0.0,210,0
6beb177a93fe46d502c3c17ac8dfd92b,7,2,0.0,228,0
ddb85c4a320cfc2840cb146592fe2ba7,7,2,0.0,260,0
b8291e01b71c08e26011e51ceaf7a7fb,7,4,0.0,369,0
f1d130f388b080de3f73e903b2f77a65,7,3,0.0,166,0
14b170f2fd60879cf4ab477e83156cd9,7,3,2.8011204481792715,357,0
271783052521a22cbf05348355690d06,7,5,1.7921146953405018,558,0
838ba3f5fb7f3158fb86bf30b48c68e9,7,2,0.0,171,0
1998b8a16bf7a42432c5b20e775fad05,7,3,0.0,423,0
673830f7fcf5355032d97a0fc8a42bba,7,2,5.434782608695652,184,0
bf7e5757624cc8e6ce9012645d17c39d,7,4,2.4752475247524752,404,0
01cb8c4fca6b376c2c8bfcd77d89d390,7,4,0.0,429,0
53fc6741a9558e9525a016cdfd6ef372,7,2,0.0,186,0
e098edf65d57f7e10e5827baa1f1e0d8,7,2,0.0,155,0
fe017dfae3bcc7102e875b050fc33c38,7,4,2.207505518763797,453,0
bf403af2cf0b8cadfd9cf94c00ade0ad,7,2,0.0,216,0
bf211d9d94015b1ddc5771addea5b7e0,7,3,0.0,336,0
02737b672651ad2e665d71674218916f,7,2,0.0,165,0
b669ad49b2cebc0644759260083f4ec5,7,2,0.0,272,0
4f928c562249aa0b2e33cbe766040927,7,3,0.0,374,0
51d95be2cda8909b00f44e91ad42bf43,7,3,2.7548209366391183,363,0
89b513b939b6fee6e20ae907eb1fa380,7,3,0.0,212,0
819c39c9364f0e1c0da6835403a814c4,7,2,0.0,263,0
01a42eaecbf42b53f66c9d5d6e55bbde,7,2,0.0,219,0
b60670743d667258f732683a5551c812,7,3,5.9523809523809526,336,0
86c4c295b78d47072629e2701c1f9283,7,2,0.0,185,0
7ff72de6cffb60b58c5aab90bce3d3f3,7,2,0.0,207,0
8e81e434d7cb71643df39ef0390d1406,7,2,0.0,300,0
7747a13c3af8b552e02ec4d10fc4b8cc,7,2,0.0,212,0
9a16ed9743ff8b384c56c49300583e7a,7,2,0.0,204,0
8fd591fd123774fc924801cfceaa06ba,7,2,0.0,196,0
affb7615fd7852ca20143fe7b3b26721,7,2,0.0,199,0
a03f007002ca0ff3a780959ead0a799a,7,2,0.0,213,0
f72fccf0b1aa1b9e74aaf0f7d086c8e8,7,4,0.0,381,0
6feecbb615a8b4e4f73dd4b43d31edd8,7,3,0.0,332,0
178ad5efe28d13984d7115803aeeece5,7,4,0.0,270,0
976b312edcc0e206aec4469430057585,7,3,0.0,384,0
cd338e625182edb309ad7ef4dcbf90f9,7,3,0.0,367,0
4bf689fe91ee8297c3daa088b15a78c3,7,4,0.0,362,0
9c9c5f45b3d067ed5e6c6999ed887fb5,7,4,0.0,590,0
f018726ac72d828e7a811efb315afcec,7,3,0.0,375,0
8a69059934cd348fc6cde3306e40c4d1,7,2,0.0,200,0
b25b6fae85909e02f03aee9a9c9e13de,7,3,0.0,287,0
6c345c3e529a2e5d8280f6214dab527a,7,4,2.865329512893983,349,0
94022e2f60efa8549ddd61241d6c9e0e,7,3,0.0,222,0
6bf5c98fb39559b04b2ba8aa1fc969ba,7,3,0.0,270,0
cc74a8f61cfd8cbbded113ba34ff7b5f,7,4,3.067484662576687,326,0
dd92f4424021f407e0bce42e143c08f7,7,4,3.508771929824561,285,0
af33141b994de1767fa52eaf33179730,7,4,5.54016620498615,361,1
09cc497d9e3cb47b881996125d53ee3b,7,1,0.0,170,0
9cb2c5915227f9699a6dbde9ee305327,7,3,3.4246575342465753,292,0
91e9f8fca8c1021fc3b517e72b6f96f2,7,3,0.0,342,0
1841aa7da78f68dd610a82b190dcf9a4,7,2,0.0,165,0
5a5d3bd2e124bb34a000a0b94165f76b,7,5,2.0618556701030926,485,0
fab6e7315cd877ee8f81d04b64c2719b,7,5,10.460251046025105,478,0
d2e4b03dc589f046a5a1ffd9e399a0f7,7,4,0.0,263,0
3fb971e3cbd9ec55e1e620f064ef22b5,7,2,0.0,220,0
c2eebe8670b620d12b4efe91722d3f17,7,2,0.0,213,0
2c7bb7be5d7b5f6067b3f729a59fed66,7,3,0.0,312,0
c4373e7b3199e3d1daeecdfeda86835b,7,3,4.201680672268908,238,0
369cb597029352d401c96474d346d3d5,7,2,0.0,272,0
dfab44e39fbda2d806bfb1b776c38fd2,7,3,0.0,272,0
1c3865dc28ffc96ddeee947677316a29,7,2,0.0,155,0
c76155bbbf81cf46039004f2b3caacc5,7,5,0.0,422,0
11589feb0622e3870d524b07dc862c45,7,2,0.0,192,0
